seq_id,CTDC_Hydrophobicity_G1,CTDC_Hydrophobicity_G2,CTDC_Hydrophobicity_G3,CTDC_VanDerWaals_G1,CTDC_VanDerWaals_G2,CTDC_VanDerWaals_G3,CTDC_Polarity_G1,CTDC_Polarity_G2,CTDC_Polarity_G3,CTDC_Polarizability_G1,CTDC_Polarizability_G2,CTDC_Polarizability_G3,CTDC_Charge_G1,CTDC_Charge_G2,CTDC_Charge_G3,CTDC_SecondaryStructure_G1,CTDC_SecondaryStructure_G2,CTDC_SecondaryStructure_G3,CTDC_SolventAccessibility_G1,CTDC_SolventAccessibility_G2,CTDC_SolventAccessibility_G3,label
neg_506,0.333333,0.266667,0.4,0.266667,0.533333,0.2,0.4,0.266667,0.333333,0.133333,0.666667,0.2,0.133333,0.8,0.066667,0.6,0.2,0.2,0.466667,0.333333,0.2,0
neg_507,0.2,0.533333,0.266667,0.6,0.333333,0.066667,0.266667,0.533333,0.2,0.6,0.333333,0.066667,0.0,0.933333,0.066667,0.333333,0.266667,0.4,0.533333,0.2,0.266667,0
neg_508,0.466667,0.266667,0.266667,0.333333,0.466667,0.2,0.266667,0.266667,0.466667,0.266667,0.533333,0.2,0.133333,0.733333,0.133333,0.4,0.266667,0.333333,0.266667,0.466667,0.266667,0
neg_509,0.333333,0.4,0.266667,0.466667,0.466667,0.066667,0.333333,0.333333,0.333333,0.466667,0.466667,0.066667,0.0,0.8,0.2,0.6,0.2,0.2,0.6,0.333333,0.066667,0
neg_510,0.4,0.466667,0.133333,0.333333,0.333333,0.333333,0.333333,0.266667,0.4,0.266667,0.4,0.333333,0.133333,0.8,0.066667,0.333333,0.266667,0.4,0.266667,0.4,0.333333,0
neg_511,0.333333,0.2,0.466667,0.133333,0.466667,0.4,0.533333,0.133333,0.333333,0.133333,0.466667,0.4,0.133333,0.8,0.066667,0.666667,0.266667,0.066667,0.466667,0.333333,0.2,0
neg_512,0.333333,0.533333,0.133333,0.4,0.2,0.4,0.266667,0.4,0.333333,0.2,0.4,0.4,0.2,0.8,0.0,0.333333,0.4,0.266667,0.133333,0.333333,0.533333,0
neg_513,0.2,0.533333,0.266667,0.6,0.266667,0.133333,0.266667,0.533333,0.2,0.533333,0.333333,0.133333,0.133333,0.866667,0.0,0.333333,0.333333,0.333333,0.6,0.2,0.2,0
neg_514,0.066667,0.466667,0.466667,0.333333,0.333333,0.333333,0.666667,0.266667,0.066667,0.266667,0.4,0.333333,0.0,1.0,0.0,0.066667,0.6,0.333333,0.533333,0.066667,0.4,0
neg_515,0.133333,0.4,0.466667,0.466667,0.266667,0.266667,0.466667,0.4,0.133333,0.333333,0.4,0.266667,0.066667,0.866667,0.066667,0.266667,0.6,0.133333,0.666667,0.133333,0.2,0
neg_516,0.0,0.533333,0.466667,0.4,0.2,0.4,0.6,0.4,0.0,0.2,0.4,0.4,0.0,1.0,0.0,0.333333,0.266667,0.4,0.333333,0.0,0.666667,0
neg_517,0.133333,0.533333,0.333333,0.466667,0.333333,0.2,0.4,0.4,0.2,0.266667,0.533333,0.2,0.066667,0.933333,0.0,0.733333,0.133333,0.133333,0.6,0.133333,0.266667,0
neg_518,0.266667,0.4,0.333333,0.333333,0.533333,0.133333,0.4,0.333333,0.266667,0.333333,0.533333,0.133333,0.0,0.933333,0.066667,0.2,0.466667,0.333333,0.333333,0.266667,0.4,0
neg_519,0.333333,0.2,0.466667,0.333333,0.533333,0.133333,0.466667,0.2,0.333333,0.2,0.666667,0.133333,0.133333,0.866667,0.0,0.466667,0.333333,0.2,0.6,0.333333,0.066667,0
neg_520,0.466667,0.133333,0.4,0.333333,0.466667,0.2,0.4,0.133333,0.466667,0.266667,0.533333,0.2,0.2,0.6,0.2,0.333333,0.466667,0.2,0.4,0.466667,0.133333,0
neg_521,0.666667,0.066667,0.266667,0.133333,0.666667,0.2,0.266667,0.066667,0.666667,0.133333,0.666667,0.2,0.2,0.4,0.4,0.8,0.066667,0.133333,0.266667,0.666667,0.066667,0
neg_522,0.4,0.333333,0.266667,0.333333,0.466667,0.2,0.266667,0.333333,0.4,0.266667,0.533333,0.2,0.2,0.666667,0.133333,0.533333,0.2,0.266667,0.266667,0.4,0.333333,0
neg_523,0.4,0.333333,0.266667,0.4,0.4,0.2,0.333333,0.266667,0.4,0.4,0.4,0.2,0.133333,0.666667,0.2,0.2,0.4,0.4,0.333333,0.4,0.266667,0
neg_524,0.133333,0.4,0.466667,0.333333,0.533333,0.133333,0.466667,0.333333,0.2,0.333333,0.533333,0.133333,0.0,0.933333,0.066667,0.6,0.266667,0.133333,0.666667,0.133333,0.2,0
neg_525,0.333333,0.466667,0.2,0.466667,0.4,0.133333,0.2,0.4,0.4,0.4,0.466667,0.133333,0.066667,0.733333,0.2,0.533333,0.066667,0.4,0.4,0.333333,0.266667,0
neg_526,0.5,0.318182,0.181818,0.454545,0.454545,0.090909,0.272727,0.227273,0.5,0.363636,0.545455,0.090909,0.0,0.590909,0.409091,0.409091,0.181818,0.409091,0.272727,0.5,0.227273,0
neg_527,0.333333,0.4,0.266667,0.333333,0.6,0.066667,0.333333,0.333333,0.333333,0.133333,0.8,0.066667,0.0,0.933333,0.066667,0.333333,0.266667,0.4,0.333333,0.333333,0.333333,0
neg_528,0.533333,0.333333,0.133333,0.333333,0.466667,0.2,0.133333,0.333333,0.533333,0.333333,0.466667,0.2,0.2,0.466667,0.333333,0.733333,0.133333,0.133333,0.333333,0.533333,0.133333,0
neg_529,0.0,0.266667,0.733333,0.266667,0.466667,0.266667,0.733333,0.266667,0.0,0.266667,0.466667,0.266667,0.0,1.0,0.0,0.533333,0.4,0.066667,0.866667,0.0,0.133333,0
neg_530,0.533333,0.2,0.266667,0.333333,0.533333,0.133333,0.266667,0.2,0.533333,0.333333,0.533333,0.133333,0.133333,0.6,0.266667,0.466667,0.266667,0.266667,0.333333,0.533333,0.133333,0
neg_531,0.466667,0.266667,0.266667,0.266667,0.4,0.333333,0.333333,0.2,0.466667,0.266667,0.4,0.333333,0.2,0.666667,0.133333,0.533333,0.066667,0.4,0.4,0.466667,0.133333,0
neg_532,0.2,0.266667,0.533333,0.266667,0.466667,0.266667,0.533333,0.266667,0.2,0.2,0.533333,0.266667,0.133333,0.866667,0.0,0.533333,0.266667,0.2,0.666667,0.2,0.133333,0
neg_533,0.368421,0.263158,0.368421,0.315789,0.473684,0.210526,0.368421,0.263158,0.368421,0.052632,0.736842,0.210526,0.157895,0.842105,0.0,0.421053,0.315789,0.263158,0.315789,0.368421,0.315789,0
neg_534,0.466667,0.333333,0.2,0.2,0.4,0.4,0.333333,0.133333,0.533333,0.133333,0.466667,0.4,0.066667,0.8,0.133333,0.4,0.333333,0.266667,0.266667,0.466667,0.266667,0
neg_535,0.266667,0.266667,0.466667,0.266667,0.466667,0.266667,0.466667,0.2,0.333333,0.266667,0.466667,0.266667,0.133333,0.8,0.066667,0.533333,0.266667,0.2,0.666667,0.266667,0.066667,0
neg_536,0.4,0.266667,0.333333,0.2,0.333333,0.466667,0.4,0.2,0.4,0.2,0.333333,0.466667,0.266667,0.666667,0.066667,0.4,0.4,0.2,0.4,0.4,0.2,0
neg_537,0.2,0.466667,0.333333,0.6,0.266667,0.133333,0.4,0.4,0.2,0.466667,0.4,0.133333,0.0,0.866667,0.133333,0.266667,0.4,0.333333,0.533333,0.2,0.266667,0
neg_538,0.4,0.4,0.2,0.333333,0.2,0.466667,0.266667,0.266667,0.466667,0.333333,0.2,0.466667,0.266667,0.666667,0.066667,0.466667,0.266667,0.266667,0.266667,0.4,0.333333,0
neg_539,0.133333,0.533333,0.333333,0.466667,0.4,0.133333,0.4,0.466667,0.133333,0.466667,0.4,0.133333,0.066667,0.866667,0.066667,0.466667,0.4,0.133333,0.666667,0.133333,0.2,0
neg_540,0.2,0.533333,0.266667,0.4,0.2,0.4,0.4,0.333333,0.266667,0.333333,0.266667,0.4,0.133333,0.866667,0.0,0.266667,0.4,0.333333,0.466667,0.2,0.333333,0
neg_541,0.333333,0.4,0.266667,0.266667,0.333333,0.4,0.266667,0.2,0.533333,0.266667,0.333333,0.4,0.066667,0.733333,0.2,0.533333,0.266667,0.2,0.466667,0.333333,0.2,0
neg_542,0.066667,0.733333,0.2,0.8,0.066667,0.133333,0.2,0.733333,0.066667,0.8,0.066667,0.133333,0.0,0.933333,0.066667,0.2,0.0,0.8,0.066667,0.066667,0.866667,0
neg_543,0.45,0.55,0.0,0.55,0.25,0.2,0.0,0.4,0.6,0.55,0.25,0.2,0.05,0.7,0.25,0.4,0.05,0.55,0.15,0.45,0.4,0
neg_544,0.466667,0.266667,0.266667,0.466667,0.2,0.333333,0.266667,0.266667,0.466667,0.4,0.266667,0.333333,0.2,0.6,0.2,0.4,0.133333,0.466667,0.266667,0.466667,0.266667,0
neg_545,0.0,0.4,0.6,0.4,0.533333,0.066667,0.6,0.4,0.0,0.333333,0.6,0.066667,0.0,1.0,0.0,0.733333,0.133333,0.133333,0.733333,0.0,0.266667,0
neg_546,0.333333,0.466667,0.2,0.133333,0.333333,0.533333,0.466667,0.133333,0.4,0.133333,0.333333,0.533333,0.133333,0.866667,0.0,0.4,0.4,0.2,0.266667,0.333333,0.4,0
neg_547,0.4,0.2,0.4,0.133333,0.466667,0.4,0.466667,0.133333,0.4,0.133333,0.466667,0.4,0.2,0.733333,0.066667,0.4,0.4,0.2,0.466667,0.4,0.133333,0
neg_548,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.266667,0.4,0.133333,0.533333,0.333333,0.066667,0.8,0.133333,0.466667,0.133333,0.4,0.266667,0.333333,0.4,0
neg_549,0.266667,0.466667,0.266667,0.4,0.4,0.2,0.333333,0.333333,0.333333,0.266667,0.533333,0.2,0.0,0.866667,0.133333,0.2,0.533333,0.266667,0.266667,0.266667,0.466667,0
neg_550,0.363636,0.363636,0.272727,0.409091,0.409091,0.181818,0.409091,0.227273,0.363636,0.318182,0.5,0.181818,0.0,0.772727,0.227273,0.409091,0.272727,0.318182,0.227273,0.363636,0.409091,0
neg_551,0.4,0.333333,0.266667,0.133333,0.533333,0.333333,0.466667,0.133333,0.4,0.133333,0.533333,0.333333,0.066667,0.8,0.133333,0.466667,0.333333,0.2,0.4,0.4,0.2,0
neg_552,0.533333,0.4,0.066667,0.533333,0.266667,0.2,0.066667,0.4,0.533333,0.466667,0.333333,0.2,0.133333,0.666667,0.2,0.4,0.066667,0.533333,0.266667,0.533333,0.2,0
neg_553,0.333333,0.333333,0.333333,0.4,0.4,0.2,0.333333,0.333333,0.333333,0.333333,0.466667,0.2,0.066667,0.866667,0.066667,0.266667,0.4,0.333333,0.4,0.333333,0.266667,0
neg_554,0.4,0.333333,0.266667,0.2,0.333333,0.466667,0.4,0.2,0.4,0.133333,0.4,0.466667,0.133333,0.733333,0.133333,0.6,0.333333,0.066667,0.266667,0.4,0.333333,0
neg_555,0.266667,0.6,0.133333,0.666667,0.066667,0.266667,0.2,0.533333,0.266667,0.466667,0.266667,0.266667,0.133333,0.733333,0.133333,0.333333,0.2,0.466667,0.2,0.266667,0.533333,0
neg_556,0.266667,0.333333,0.4,0.266667,0.333333,0.4,0.6,0.133333,0.266667,0.266667,0.333333,0.4,0.0,0.8,0.2,0.4,0.4,0.2,0.466667,0.266667,0.266667,0
neg_557,0.133333,0.666667,0.2,0.6,0.266667,0.133333,0.2,0.6,0.2,0.333333,0.533333,0.133333,0.066667,0.933333,0.0,0.266667,0.266667,0.466667,0.466667,0.133333,0.4,0
neg_558,0.333333,0.4,0.266667,0.4,0.2,0.4,0.333333,0.266667,0.4,0.266667,0.333333,0.4,0.133333,0.666667,0.2,0.533333,0.333333,0.133333,0.533333,0.333333,0.133333,0
neg_559,0.266667,0.733333,0.0,0.733333,0.2,0.066667,0.0,0.733333,0.266667,0.533333,0.4,0.066667,0.066667,0.8,0.133333,0.4,0.066667,0.533333,0.4,0.266667,0.333333,0
neg_560,0.473684,0.315789,0.210526,0.368421,0.526316,0.105263,0.210526,0.315789,0.473684,0.263158,0.631579,0.105263,0.0,0.842105,0.157895,0.631579,0.105263,0.263158,0.315789,0.473684,0.210526,0
neg_561,0.533333,0.2,0.266667,0.2,0.533333,0.266667,0.333333,0.133333,0.533333,0.2,0.533333,0.266667,0.2,0.6,0.2,0.666667,0.2,0.133333,0.266667,0.533333,0.2,0
neg_562,0.266667,0.533333,0.2,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.2,0.466667,0.333333,0.0,1.0,0.0,0.333333,0.466667,0.2,0.2,0.266667,0.533333,0
neg_563,0.25,0.4,0.35,0.4,0.4,0.2,0.35,0.4,0.25,0.35,0.45,0.2,0.15,0.85,0.0,0.35,0.35,0.3,0.45,0.25,0.3,0
neg_564,0.4,0.066667,0.533333,0.066667,0.466667,0.466667,0.533333,0.0,0.466667,0.066667,0.466667,0.466667,0.266667,0.666667,0.066667,0.6,0.333333,0.066667,0.533333,0.4,0.066667,0
neg_565,0.266667,0.466667,0.266667,0.466667,0.266667,0.266667,0.266667,0.466667,0.266667,0.4,0.333333,0.266667,0.266667,0.733333,0.0,0.533333,0.266667,0.2,0.6,0.266667,0.133333,0
neg_566,0.466667,0.266667,0.266667,0.2,0.333333,0.466667,0.4,0.133333,0.466667,0.133333,0.4,0.466667,0.2,0.666667,0.133333,0.466667,0.333333,0.2,0.266667,0.466667,0.266667,0
neg_567,0.466667,0.2,0.333333,0.266667,0.533333,0.2,0.333333,0.2,0.466667,0.266667,0.533333,0.2,0.2,0.666667,0.133333,0.4,0.266667,0.333333,0.466667,0.466667,0.066667,0
neg_568,0.4,0.2,0.4,0.266667,0.4,0.333333,0.4,0.2,0.4,0.266667,0.4,0.333333,0.2,0.666667,0.133333,0.466667,0.333333,0.2,0.533333,0.4,0.066667,0
neg_569,0.133333,0.533333,0.333333,0.6,0.066667,0.333333,0.333333,0.466667,0.2,0.4,0.266667,0.333333,0.066667,0.866667,0.066667,0.333333,0.4,0.266667,0.6,0.133333,0.266667,0
neg_570,0.2,0.466667,0.333333,0.466667,0.4,0.133333,0.333333,0.466667,0.2,0.4,0.466667,0.133333,0.0,0.866667,0.133333,0.466667,0.266667,0.266667,0.6,0.2,0.2,0
neg_571,0.35,0.35,0.3,0.25,0.3,0.45,0.45,0.15,0.4,0.15,0.4,0.45,0.15,0.8,0.05,0.4,0.4,0.2,0.3,0.35,0.35,0
neg_572,0.4,0.333333,0.266667,0.266667,0.4,0.333333,0.333333,0.266667,0.4,0.266667,0.4,0.333333,0.2,0.733333,0.066667,0.533333,0.333333,0.133333,0.4,0.4,0.2,0
neg_573,0.533333,0.333333,0.133333,0.333333,0.333333,0.333333,0.133333,0.333333,0.533333,0.333333,0.333333,0.333333,0.266667,0.466667,0.266667,0.866667,0.066667,0.066667,0.4,0.533333,0.066667,0
neg_574,0.266667,0.533333,0.2,0.533333,0.266667,0.2,0.333333,0.4,0.266667,0.4,0.4,0.2,0.066667,0.8,0.133333,0.2,0.4,0.4,0.2,0.266667,0.533333,0
neg_575,0.333333,0.266667,0.4,0.333333,0.333333,0.333333,0.4,0.2,0.4,0.333333,0.333333,0.333333,0.133333,0.666667,0.2,0.333333,0.333333,0.333333,0.466667,0.333333,0.2,0
neg_576,0.133333,0.6,0.266667,0.466667,0.333333,0.2,0.4,0.466667,0.133333,0.4,0.4,0.2,0.0,1.0,0.0,0.333333,0.266667,0.4,0.466667,0.133333,0.4,0
neg_577,0.333333,0.2,0.466667,0.266667,0.6,0.133333,0.466667,0.2,0.333333,0.266667,0.6,0.133333,0.066667,0.866667,0.066667,0.266667,0.333333,0.4,0.6,0.333333,0.066667,0
neg_578,0.2,0.466667,0.333333,0.4,0.266667,0.333333,0.466667,0.333333,0.2,0.333333,0.333333,0.333333,0.066667,0.866667,0.066667,0.4,0.333333,0.266667,0.4,0.2,0.4,0
neg_579,0.266667,0.333333,0.4,0.4,0.266667,0.333333,0.4,0.333333,0.266667,0.266667,0.4,0.333333,0.2,0.8,0.0,0.4,0.266667,0.333333,0.466667,0.266667,0.266667,0
neg_580,0.2,0.4,0.4,0.333333,0.333333,0.333333,0.466667,0.333333,0.2,0.266667,0.4,0.333333,0.133333,0.8,0.066667,0.266667,0.533333,0.2,0.466667,0.2,0.333333,0
neg_581,0.315789,0.473684,0.210526,0.421053,0.421053,0.157895,0.315789,0.368421,0.315789,0.421053,0.421053,0.157895,0.0,0.894737,0.105263,0.473684,0.263158,0.263158,0.315789,0.315789,0.368421,0
neg_582,0.533333,0.133333,0.333333,0.266667,0.533333,0.2,0.333333,0.133333,0.533333,0.2,0.6,0.2,0.133333,0.533333,0.333333,0.466667,0.266667,0.266667,0.333333,0.533333,0.133333,0
neg_583,0.466667,0.333333,0.2,0.266667,0.666667,0.066667,0.266667,0.266667,0.466667,0.2,0.733333,0.066667,0.0,0.733333,0.266667,0.4,0.266667,0.333333,0.266667,0.466667,0.266667,0
neg_584,0.466667,0.266667,0.266667,0.266667,0.333333,0.4,0.266667,0.266667,0.466667,0.266667,0.333333,0.4,0.2,0.6,0.2,0.533333,0.266667,0.2,0.266667,0.466667,0.266667,0
neg_585,0.133333,0.466667,0.4,0.266667,0.466667,0.266667,0.466667,0.266667,0.266667,0.2,0.533333,0.266667,0.066667,0.933333,0.0,0.533333,0.266667,0.2,0.4,0.133333,0.466667,0
neg_586,0.466667,0.2,0.333333,0.266667,0.533333,0.2,0.333333,0.2,0.466667,0.133333,0.666667,0.2,0.133333,0.666667,0.2,0.666667,0.133333,0.2,0.4,0.466667,0.133333,0
neg_587,0.15,0.5,0.35,0.7,0.15,0.15,0.35,0.5,0.15,0.5,0.35,0.15,0.05,0.85,0.1,0.15,0.45,0.4,0.55,0.15,0.3,0
neg_588,0.333333,0.2,0.466667,0.333333,0.533333,0.133333,0.466667,0.2,0.333333,0.266667,0.6,0.133333,0.066667,0.733333,0.2,0.6,0.133333,0.266667,0.6,0.333333,0.066667,0
neg_589,0.133333,0.666667,0.2,0.666667,0.2,0.133333,0.2,0.6,0.2,0.666667,0.2,0.133333,0.066667,0.866667,0.066667,0.4,0.4,0.2,0.466667,0.133333,0.4,0
neg_590,0.65,0.25,0.1,0.3,0.65,0.05,0.1,0.25,0.65,0.15,0.8,0.05,0.0,0.85,0.15,0.7,0.0,0.3,0.1,0.65,0.25,0
neg_591,0.133333,0.6,0.266667,0.6,0.2,0.2,0.333333,0.533333,0.133333,0.533333,0.266667,0.2,0.066667,0.866667,0.066667,0.4,0.333333,0.266667,0.533333,0.133333,0.333333,0
neg_592,0.466667,0.2,0.333333,0.2,0.666667,0.133333,0.333333,0.2,0.466667,0.2,0.666667,0.133333,0.066667,0.733333,0.2,0.466667,0.2,0.333333,0.533333,0.466667,0.0,0
neg_593,0.55,0.2,0.25,0.35,0.5,0.15,0.25,0.2,0.55,0.15,0.7,0.15,0.15,0.55,0.3,0.65,0.2,0.15,0.3,0.55,0.15,0
neg_594,0.133333,0.466667,0.4,0.4,0.333333,0.266667,0.466667,0.4,0.133333,0.266667,0.466667,0.266667,0.066667,0.933333,0.0,0.266667,0.333333,0.4,0.533333,0.133333,0.333333,0
neg_595,0.4,0.266667,0.333333,0.333333,0.4,0.266667,0.4,0.2,0.4,0.266667,0.466667,0.266667,0.133333,0.666667,0.2,0.466667,0.2,0.333333,0.4,0.4,0.2,0
neg_596,0.133333,0.666667,0.2,0.666667,0.2,0.133333,0.2,0.666667,0.133333,0.4,0.466667,0.133333,0.066667,0.933333,0.0,0.266667,0.2,0.533333,0.333333,0.133333,0.533333,0
neg_597,0.133333,0.6,0.266667,0.666667,0.2,0.133333,0.266667,0.6,0.133333,0.6,0.266667,0.133333,0.066667,0.933333,0.0,0.266667,0.4,0.333333,0.666667,0.133333,0.2,0
neg_598,0.266667,0.4,0.333333,0.466667,0.466667,0.066667,0.333333,0.4,0.266667,0.4,0.533333,0.066667,0.066667,0.866667,0.066667,0.266667,0.333333,0.4,0.4,0.266667,0.333333,0
neg_599,0.2,0.4,0.4,0.333333,0.2,0.466667,0.4,0.333333,0.266667,0.333333,0.2,0.466667,0.2,0.8,0.0,0.4,0.333333,0.266667,0.4,0.2,0.4,0
neg_600,0.533333,0.133333,0.333333,0.266667,0.533333,0.2,0.333333,0.133333,0.533333,0.266667,0.533333,0.2,0.066667,0.733333,0.2,0.666667,0.133333,0.2,0.266667,0.533333,0.2,0
neg_601,0.2,0.4,0.4,0.4,0.4,0.2,0.4,0.333333,0.266667,0.2,0.6,0.2,0.066667,0.933333,0.0,0.133333,0.4,0.466667,0.4,0.2,0.4,0
neg_602,0.333333,0.266667,0.4,0.266667,0.466667,0.266667,0.466667,0.2,0.333333,0.266667,0.466667,0.266667,0.066667,0.8,0.133333,0.466667,0.266667,0.266667,0.4,0.333333,0.266667,0
neg_603,0.2,0.466667,0.333333,0.266667,0.266667,0.466667,0.533333,0.2,0.266667,0.2,0.333333,0.466667,0.133333,0.8,0.066667,0.333333,0.4,0.266667,0.4,0.2,0.4,0
neg_604,0.2,0.45,0.35,0.55,0.2,0.25,0.4,0.35,0.25,0.4,0.35,0.25,0.05,0.85,0.1,0.3,0.3,0.4,0.55,0.2,0.25,0
neg_605,0.133333,0.466667,0.4,0.6,0.4,0.0,0.4,0.466667,0.133333,0.4,0.6,0.0,0.0,0.933333,0.066667,0.266667,0.333333,0.4,0.733333,0.133333,0.133333,0
neg_606,0.2,0.8,0.0,0.466667,0.066667,0.466667,0.4,0.333333,0.266667,0.4,0.133333,0.466667,0.0,0.866667,0.133333,0.2,0.466667,0.333333,0.133333,0.2,0.666667,0
neg_607,0.333333,0.2,0.466667,0.2,0.6,0.2,0.466667,0.2,0.333333,0.2,0.6,0.2,0.066667,0.8,0.133333,0.533333,0.266667,0.2,0.4,0.333333,0.266667,0
neg_608,0.133333,0.6,0.266667,0.6,0.2,0.2,0.266667,0.533333,0.2,0.6,0.2,0.2,0.0,0.933333,0.066667,0.4,0.333333,0.266667,0.666667,0.133333,0.2,0
neg_609,0.368421,0.263158,0.368421,0.315789,0.263158,0.421053,0.368421,0.157895,0.473684,0.210526,0.368421,0.421053,0.263158,0.631579,0.105263,0.473684,0.315789,0.210526,0.473684,0.368421,0.157895,0
neg_610,0.388889,0.222222,0.388889,0.111111,0.611111,0.277778,0.5,0.111111,0.388889,0.111111,0.611111,0.277778,0.111111,0.833333,0.055556,0.388889,0.444444,0.166667,0.333333,0.388889,0.277778,0
neg_611,0.266667,0.333333,0.4,0.2,0.533333,0.266667,0.533333,0.2,0.266667,0.133333,0.6,0.266667,0.0,0.866667,0.133333,0.333333,0.466667,0.2,0.4,0.266667,0.333333,0
neg_612,0.4,0.266667,0.333333,0.266667,0.333333,0.4,0.4,0.2,0.4,0.2,0.4,0.4,0.2,0.666667,0.133333,0.4,0.4,0.2,0.466667,0.4,0.133333,0
neg_613,0.333333,0.4,0.266667,0.4,0.333333,0.266667,0.333333,0.266667,0.4,0.333333,0.4,0.266667,0.133333,0.8,0.066667,0.4,0.266667,0.333333,0.333333,0.333333,0.333333,0
neg_614,0.333333,0.666667,0.0,0.6,0.333333,0.066667,0.0,0.6,0.4,0.533333,0.4,0.066667,0.0,0.8,0.2,0.266667,0.0,0.733333,0.0,0.333333,0.666667,0
neg_615,0.4,0.333333,0.266667,0.333333,0.333333,0.333333,0.333333,0.266667,0.4,0.333333,0.333333,0.333333,0.2,0.666667,0.133333,0.4,0.266667,0.333333,0.333333,0.4,0.266667,0
neg_616,0.4,0.4,0.2,0.4,0.333333,0.266667,0.2,0.4,0.4,0.4,0.333333,0.266667,0.266667,0.6,0.133333,0.733333,0.0,0.266667,0.333333,0.4,0.266667,0
neg_617,0.266667,0.2,0.533333,0.133333,0.533333,0.333333,0.533333,0.133333,0.333333,0.066667,0.6,0.333333,0.066667,0.8,0.133333,0.533333,0.333333,0.133333,0.466667,0.266667,0.266667,0
neg_618,0.45,0.4,0.15,0.35,0.4,0.25,0.2,0.35,0.45,0.3,0.45,0.25,0.15,0.75,0.1,0.45,0.3,0.25,0.3,0.45,0.25,0
neg_619,0.333333,0.4,0.266667,0.4,0.266667,0.333333,0.266667,0.333333,0.4,0.333333,0.333333,0.333333,0.133333,0.666667,0.2,0.6,0.066667,0.333333,0.266667,0.333333,0.4,0
neg_620,0.277778,0.388889,0.333333,0.277778,0.388889,0.333333,0.444444,0.222222,0.333333,0.222222,0.444444,0.333333,0.111111,0.833333,0.055556,0.222222,0.444444,0.333333,0.388889,0.277778,0.333333,0
neg_621,0.466667,0.333333,0.2,0.266667,0.4,0.333333,0.2,0.266667,0.533333,0.133333,0.533333,0.333333,0.266667,0.733333,0.0,0.6,0.066667,0.333333,0.2,0.466667,0.333333,0
neg_622,0.266667,0.4,0.333333,0.4,0.4,0.2,0.4,0.333333,0.266667,0.333333,0.466667,0.2,0.066667,0.8,0.133333,0.466667,0.266667,0.266667,0.466667,0.266667,0.266667,0
neg_623,0.2,0.4,0.4,0.333333,0.533333,0.133333,0.4,0.333333,0.266667,0.333333,0.533333,0.133333,0.066667,0.8,0.133333,0.533333,0.333333,0.133333,0.6,0.2,0.2,0
neg_624,0.133333,0.4,0.466667,0.466667,0.4,0.133333,0.466667,0.333333,0.2,0.4,0.466667,0.133333,0.066667,0.866667,0.066667,0.266667,0.4,0.333333,0.6,0.133333,0.266667,0
neg_625,0.333333,0.333333,0.333333,0.266667,0.466667,0.266667,0.4,0.266667,0.333333,0.266667,0.466667,0.266667,0.066667,0.933333,0.0,0.133333,0.466667,0.4,0.4,0.333333,0.266667,0
neg_626,0.352941,0.294118,0.352941,0.235294,0.647059,0.117647,0.411765,0.235294,0.352941,0.176471,0.705882,0.117647,0.058824,0.823529,0.117647,0.588235,0.294118,0.117647,0.529412,0.352941,0.117647,0
neg_627,0.4,0.2,0.4,0.333333,0.466667,0.2,0.4,0.2,0.4,0.266667,0.533333,0.2,0.066667,0.733333,0.2,0.6,0.266667,0.133333,0.533333,0.4,0.066667,0
neg_628,0.266667,0.333333,0.4,0.4,0.4,0.2,0.4,0.266667,0.333333,0.4,0.4,0.2,0.133333,0.733333,0.133333,0.266667,0.4,0.333333,0.6,0.266667,0.133333,0
neg_629,0.266667,0.533333,0.2,0.6,0.2,0.2,0.2,0.533333,0.266667,0.6,0.2,0.2,0.066667,0.866667,0.066667,0.466667,0.266667,0.266667,0.466667,0.266667,0.266667,0
neg_630,0.133333,0.533333,0.333333,0.4,0.266667,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.066667,0.866667,0.066667,0.4,0.266667,0.333333,0.466667,0.133333,0.4,0
neg_631,0.35,0.4,0.25,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.1,0.75,0.15,0.45,0.25,0.3,0.3,0.35,0.35,0
neg_632,0.133333,0.333333,0.533333,0.4,0.533333,0.066667,0.533333,0.333333,0.133333,0.4,0.533333,0.066667,0.0,0.866667,0.133333,0.666667,0.133333,0.2,0.8,0.133333,0.066667,0
neg_633,0.2,0.6,0.2,0.533333,0.333333,0.133333,0.266667,0.533333,0.2,0.4,0.466667,0.133333,0.0,0.866667,0.133333,0.4,0.133333,0.466667,0.466667,0.2,0.333333,0
neg_634,0.333333,0.333333,0.333333,0.533333,0.333333,0.133333,0.333333,0.333333,0.333333,0.533333,0.333333,0.133333,0.0,0.666667,0.333333,0.266667,0.333333,0.4,0.466667,0.333333,0.2,0
neg_635,0.266667,0.266667,0.466667,0.4,0.533333,0.066667,0.466667,0.266667,0.266667,0.266667,0.666667,0.066667,0.066667,0.866667,0.066667,0.2,0.4,0.4,0.666667,0.266667,0.066667,0
neg_636,0.266667,0.466667,0.266667,0.533333,0.266667,0.2,0.333333,0.4,0.266667,0.533333,0.266667,0.2,0.133333,0.733333,0.133333,0.333333,0.4,0.266667,0.466667,0.266667,0.266667,0
