seq_id,CTDT_Hydrophobicity_G1G2,CTDT_Hydrophobicity_G1G3,CTDT_Hydrophobicity_G2G3,CTDT_VanDerWaals_G1G2,CTDT_VanDerWaals_G1G3,CTDT_VanDerWaals_G2G3,CTDT_Polarity_G1G2,CTDT_Polarity_G1G3,CTDT_Polarity_G2G3,CTDT_Polarizability_G1G2,CTDT_Polarizability_G1G3,CTDT_Polarizability_G2G3,CTDT_Charge_G1G2,CTDT_Charge_G1G3,CTDT_Charge_G2G3,CTDT_SecondaryStructure_G1G2,CTDT_SecondaryStructure_G1G3,CTDT_SecondaryStructure_G2G3,CTDT_SolventAccessibility_G1G2,CTDT_SolventAccessibility_G1G3,CTDT_SolventAccessibility_G2G3,label
neg_181,0.142857,0.142857,0.642857,0.285714,0.214286,0.285714,0.214286,0.428571,0.142857,0.285714,0.214286,0.285714,0.142857,0.0,0.142857,0.5,0.142857,0.142857,0.214286,0.5,0.071429,0
neg_182,0.214286,0.071429,0.357143,0.142857,0.428571,0.071429,0.357143,0.071429,0.214286,0.142857,0.428571,0.071429,0.142857,0.071429,0.142857,0.142857,0.285714,0.142857,0.214286,0.357143,0.071429,0
neg_183,0.214286,0.071429,0.5,0.071429,0.357143,0.071429,0.5,0.071429,0.214286,0.357143,0.357143,0.071429,0.285714,0.0,0.0,0.285714,0.142857,0.285714,0.285714,0.142857,0.0,0
neg_184,0.071429,0.357143,0.357143,0.357143,0.214286,0.214286,0.357143,0.357143,0.071429,0.357143,0.214286,0.214286,0.357143,0.071429,0.071429,0.214286,0.142857,0.214286,0.428571,0.428571,0.0,0
neg_185,0.142857,0.357143,0.357143,0.214286,0.0,0.357143,0.214286,0.5,0.0,0.357143,0.0,0.357143,0.071429,0.0,0.285714,0.428571,0.142857,0.285714,0.285714,0.214286,0.214286,0
neg_186,0.214286,0.142857,0.214286,0.285714,0.142857,0.142857,0.214286,0.142857,0.214286,0.285714,0.142857,0.142857,0.0,0.0,0.142857,0.285714,0.214286,0.142857,0.214286,0.285714,0.142857,0
neg_187,0.214286,0.142857,0.285714,0.142857,0.357143,0.214286,0.285714,0.142857,0.214286,0.142857,0.214286,0.357143,0.142857,0.0,0.071429,0.0,0.357143,0.214286,0.142857,0.285714,0.214286,0
neg_188,0.214286,0.214286,0.285714,0.357143,0.142857,0.142857,0.214286,0.428571,0.142857,0.357143,0.142857,0.142857,0.0,0.0,0.142857,0.214286,0.214286,0.357143,0.214286,0.285714,0.214286,0
neg_189,0.214286,0.071429,0.357143,0.428571,0.0,0.0,0.357143,0.071429,0.214286,0.428571,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.571429,0.142857,0.428571,0.142857,0
neg_190,0.071429,0.214286,0.285714,0.071429,0.428571,0.142857,0.214286,0.285714,0.142857,0.071429,0.428571,0.142857,0.142857,0.0,0.142857,0.214286,0.214286,0.285714,0.214286,0.285714,0.071429,0
neg_191,0.142857,0.142857,0.142857,0.214286,0.142857,0.071429,0.071429,0.214286,0.214286,0.285714,0.0,0.214286,0.0,0.0,0.142857,0.214286,0.214286,0.214286,0.214286,0.357143,0.071429,0
neg_192,0.142857,0.357143,0.142857,0.357143,0.071429,0.142857,0.142857,0.357143,0.142857,0.214286,0.071429,0.142857,0.142857,0.071429,0.214286,0.142857,0.142857,0.142857,0.428571,0.071429,0.071429,0
neg_193,0.411765,0.235294,0.294118,0.294118,0.176471,0.235294,0.235294,0.529412,0.117647,0.235294,0.117647,0.294118,0.117647,0.0,0.117647,0.117647,0.235294,0.235294,0.117647,0.117647,0.529412,0
neg_194,0.461538,0.230769,0.076923,0.153846,0.230769,0.230769,0.0,0.307692,0.384615,0.230769,0.153846,0.307692,0.384615,0.076923,0.076923,0.384615,0.230769,0.230769,0.307692,0.076923,0.384615,0
neg_195,0.142857,0.214286,0.142857,0.214286,0.071429,0.357143,0.142857,0.214286,0.142857,0.142857,0.0,0.428571,0.214286,0.0,0.142857,0.357143,0.071429,0.071429,0.214286,0.214286,0.142857,0
neg_196,0.142857,0.142857,0.214286,0.285714,0.285714,0.0,0.357143,0.214286,0.071429,0.285714,0.285714,0.0,0.0,0.0,0.142857,0.071429,0.214286,0.357143,0.142857,0.071429,0.142857,0
neg_197,0.285714,0.214286,0.214286,0.142857,0.357143,0.214286,0.285714,0.285714,0.214286,0.142857,0.357143,0.214286,0.285714,0.0,0.142857,0.571429,0.142857,0.0,0.357143,0.285714,0.142857,0
neg_198,0.214286,0.357143,0.285714,0.428571,0.214286,0.071429,0.285714,0.357143,0.214286,0.357143,0.214286,0.071429,0.285714,0.0,0.285714,0.285714,0.285714,0.071429,0.285714,0.071429,0.285714,0
neg_199,0.142857,0.214286,0.142857,0.285714,0.071429,0.142857,0.214286,0.285714,0.071429,0.285714,0.071429,0.142857,0.142857,0.0,0.214286,0.142857,0.071429,0.285714,0.285714,0.142857,0.071429,0
neg_200,0.357143,0.142857,0.214286,0.428571,0.142857,0.285714,0.214286,0.285714,0.357143,0.285714,0.142857,0.285714,0.214286,0.071429,0.214286,0.285714,0.285714,0.071429,0.142857,0.357143,0.357143,0
neg_201,0.357143,0.142857,0.142857,0.142857,0.285714,0.285714,0.142857,0.285714,0.214286,0.214286,0.214286,0.357143,0.5,0.071429,0.0,0.142857,0.5,0.0,0.285714,0.214286,0.214286,0
neg_202,0.214286,0.214286,0.214286,0.071429,0.214286,0.285714,0.071429,0.357143,0.214286,0.071429,0.071429,0.428571,0.285714,0.0,0.142857,0.285714,0.214286,0.071429,0.285714,0.214286,0.142857,0
neg_203,0.357143,0.142857,0.357143,0.5,0.071429,0.071429,0.285714,0.214286,0.285714,0.5,0.071429,0.071429,0.0,0.0,0.428571,0.5,0.142857,0.142857,0.357143,0.142857,0.142857,0
neg_204,0.071429,0.071429,0.428571,0.428571,0.071429,0.071429,0.428571,0.071429,0.071429,0.285714,0.071429,0.071429,0.142857,0.0,0.0,0.142857,0.285714,0.214286,0.0,0.357143,0.142857,0
neg_205,0.285714,0.142857,0.285714,0.214286,0.071429,0.428571,0.142857,0.285714,0.142857,0.071429,0.071429,0.428571,0.214286,0.0,0.142857,0.285714,0.142857,0.142857,0.142857,0.285714,0.285714,0
neg_206,0.357143,0.142857,0.214286,0.214286,0.5,0.142857,0.214286,0.142857,0.357143,0.214286,0.357143,0.285714,0.357143,0.071429,0.071429,0.142857,0.285714,0.214286,0.5,0.142857,0.0,0
neg_207,0.142857,0.214286,0.214286,0.285714,0.071429,0.214286,0.214286,0.214286,0.142857,0.285714,0.071429,0.214286,0.0,0.0,0.142857,0.142857,0.142857,0.428571,0.285714,0.214286,0.071429,0
neg_208,0.0,0.0,0.5,0.428571,0.214286,0.214286,0.5,0.0,0.142857,0.357143,0.214286,0.214286,0.0,0.0,0.0,0.357143,0.214286,0.142857,0.0,0.357143,0.0,0
neg_209,0.071429,0.214286,0.428571,0.071429,0.285714,0.285714,0.285714,0.357143,0.071429,0.071429,0.285714,0.285714,0.142857,0.0,0.142857,0.214286,0.214286,0.142857,0.071429,0.571429,0.214286,0
neg_210,0.071429,0.285714,0.285714,0.214286,0.285714,0.214286,0.285714,0.285714,0.142857,0.214286,0.285714,0.214286,0.214286,0.071429,0.142857,0.5,0.142857,0.071429,0.357143,0.071429,0.0,0
neg_211,0.142857,0.285714,0.214286,0.285714,0.142857,0.357143,0.0,0.428571,0.142857,0.214286,0.071429,0.428571,0.0,0.0,0.428571,0.285714,0.214286,0.071429,0.357143,0.428571,0.071429,0
neg_212,0.315789,0.210526,0.210526,0.526316,0.0,0.0,0.210526,0.210526,0.315789,0.526316,0.0,0.0,0.0,0.0,0.315789,0.105263,0.105263,0.315789,0.421053,0.210526,0.105263,0
neg_213,0.214286,0.285714,0.357143,0.285714,0.142857,0.214286,0.285714,0.357143,0.142857,0.285714,0.142857,0.214286,0.071429,0.0,0.142857,0.142857,0.357143,0.071429,0.285714,0.214286,0.214286,0
neg_214,0.285714,0.285714,0.142857,0.357143,0.142857,0.428571,0.142857,0.285714,0.285714,0.285714,0.071429,0.5,0.285714,0.0,0.357143,0.214286,0.214286,0.071429,0.428571,0.142857,0.142857,0
neg_215,0.058824,0.058824,0.058824,0.058824,0.058824,0.117647,0.058824,0.058824,0.058824,0.117647,0.0,0.176471,0.176471,0.0,0.0,0.058824,0.058824,0.058824,0.0,0.117647,0.117647,0
neg_216,0.357143,0.357143,0.142857,0.214286,0.142857,0.428571,0.071429,0.428571,0.285714,0.214286,0.142857,0.428571,0.285714,0.0,0.428571,0.571429,0.142857,0.0,0.428571,0.071429,0.285714,0
neg_217,0.102564,0.102564,0.282051,0.230769,0.153846,0.128205,0.282051,0.102564,0.102564,0.230769,0.153846,0.128205,0.153846,0.0,0.051282,0.282051,0.230769,0.179487,0.153846,0.230769,0.051282,0
neg_218,0.214286,0.071429,0.428571,0.285714,0.214286,0.214286,0.357143,0.142857,0.142857,0.285714,0.214286,0.214286,0.142857,0.142857,0.142857,0.142857,0.142857,0.0,0.142857,0.357143,0.142857,0
neg_219,0.0,0.157895,0.421053,0.263158,0.263158,0.157895,0.421053,0.157895,0.0,0.210526,0.105263,0.315789,0.105263,0.0,0.0,0.315789,0.157895,0.210526,0.157895,0.315789,0.0,0
neg_220,0.214286,0.428571,0.214286,0.142857,0.142857,0.214286,0.0,0.642857,0.142857,0.071429,0.071429,0.285714,0.214286,0.0,0.142857,0.357143,0.214286,0.071429,0.5,0.142857,0.142857,0
neg_221,0.357143,0.142857,0.285714,0.214286,0.142857,0.5,0.142857,0.285714,0.214286,0.071429,0.071429,0.571429,0.142857,0.071429,0.214286,0.142857,0.214286,0.285714,0.071429,0.214286,0.428571,0
neg_222,0.444444,0.222222,0.111111,0.611111,0.055556,0.055556,0.111111,0.222222,0.444444,0.388889,0.055556,0.055556,0.0,0.0,0.111111,0.055556,0.388889,0.055556,0.388889,0.166667,0.277778,0
neg_223,0.142857,0.428571,0.142857,0.142857,0.214286,0.357143,0.142857,0.428571,0.142857,0.142857,0.214286,0.357143,0.357143,0.071429,0.142857,0.357143,0.214286,0.214286,0.428571,0.142857,0.142857,0
neg_224,0.285714,0.214286,0.285714,0.428571,0.142857,0.0,0.285714,0.214286,0.285714,0.428571,0.142857,0.0,0.142857,0.0,0.214286,0.357143,0.428571,0.142857,0.5,0.142857,0.0,0
neg_225,0.176471,0.058824,0.235294,0.235294,0.058824,0.058824,0.235294,0.058824,0.176471,0.235294,0.058824,0.058824,0.0,0.0,0.235294,0.058824,0.058824,0.470588,0.176471,0.294118,0.058824,0
neg_226,0.5,0.142857,0.285714,0.214286,0.142857,0.428571,0.071429,0.357143,0.285714,0.142857,0.071429,0.5,0.285714,0.0,0.285714,0.357143,0.214286,0.0,0.214286,0.214286,0.428571,0
neg_227,0.142857,0.214286,0.285714,0.142857,0.142857,0.357143,0.214286,0.285714,0.071429,0.142857,0.142857,0.357143,0.285714,0.071429,0.071429,0.357143,0.142857,0.142857,0.214286,0.285714,0.142857,0
neg_228,0.357143,0.214286,0.214286,0.142857,0.285714,0.357143,0.071429,0.357143,0.214286,0.142857,0.285714,0.357143,0.214286,0.142857,0.142857,0.142857,0.285714,0.285714,0.285714,0.285714,0.285714,0
neg_229,0.214286,0.214286,0.357143,0.142857,0.214286,0.142857,0.285714,0.214286,0.214286,0.285714,0.214286,0.142857,0.0,0.0,0.142857,0.142857,0.142857,0.357143,0.214286,0.214286,0.214286,0
neg_230,0.142857,0.142857,0.214286,0.142857,0.214286,0.285714,0.214286,0.142857,0.142857,0.142857,0.142857,0.357143,0.285714,0.0,0.0,0.0,0.5,0.0,0.214286,0.357143,0.071429,0
neg_231,0.142857,0.142857,0.285714,0.357143,0.0,0.0,0.285714,0.142857,0.142857,0.5,0.0,0.0,0.0,0.0,0.071429,0.071429,0.285714,0.071429,0.285714,0.142857,0.0,0
neg_232,0.428571,0.285714,0.142857,0.285714,0.142857,0.285714,0.071429,0.357143,0.357143,0.285714,0.142857,0.285714,0.285714,0.0,0.428571,0.428571,0.214286,0.0,0.571429,0.071429,0.142857,0
neg_233,0.285714,0.357143,0.071429,0.142857,0.5,0.142857,0.071429,0.357143,0.285714,0.214286,0.428571,0.214286,0.285714,0.071429,0.357143,0.142857,0.357143,0.142857,0.642857,0.142857,0.0,0
neg_234,0.235294,0.117647,0.294118,0.411765,0.117647,0.117647,0.294118,0.117647,0.235294,0.411765,0.117647,0.117647,0.0,0.0,0.117647,0.235294,0.176471,0.176471,0.117647,0.235294,0.235294,0
neg_235,0.142857,0.5,0.142857,0.357143,0.071429,0.214286,0.142857,0.5,0.142857,0.142857,0.0,0.285714,0.142857,0.0,0.142857,0.357143,0.142857,0.285714,0.5,0.0,0.142857,0
neg_236,0.071429,0.285714,0.285714,0.214286,0.0,0.285714,0.214286,0.357143,0.0,0.214286,0.0,0.285714,0.142857,0.0,0.214286,0.214286,0.071429,0.214286,0.285714,0.214286,0.071429,0
neg_237,0.357143,0.214286,0.071429,0.214286,0.214286,0.214286,0.071429,0.214286,0.357143,0.214286,0.214286,0.214286,0.357143,0.071429,0.214286,0.357143,0.142857,0.0,0.357143,0.142857,0.214286,0
neg_238,0.0,0.571429,0.0,0.214286,0.071429,0.357143,0.0,0.571429,0.0,0.214286,0.071429,0.357143,0.285714,0.142857,0.285714,0.142857,0.214286,0.071429,0.571429,0.0,0.0,0
neg_239,0.357143,0.357143,0.214286,0.285714,0.285714,0.071429,0.214286,0.357143,0.357143,0.285714,0.285714,0.071429,0.357143,0.0,0.142857,0.214286,0.285714,0.214286,0.5,0.214286,0.214286,0
neg_240,0.315789,0.157895,0.157895,0.526316,0.263158,0.052632,0.368421,0.157895,0.315789,0.157895,0.052632,0.263158,0.0,0.0,0.105263,0.0,0.473684,0.210526,0.157895,0.157895,0.315789,0
neg_241,0.142857,0.214286,0.285714,0.214286,0.071429,0.285714,0.214286,0.285714,0.071429,0.214286,0.071429,0.285714,0.142857,0.071429,0.214286,0.214286,0.142857,0.142857,0.214286,0.285714,0.142857,0
neg_242,0.142857,0.285714,0.142857,0.214286,0.071429,0.142857,0.142857,0.285714,0.142857,0.357143,0.071429,0.142857,0.0,0.0,0.142857,0.142857,0.142857,0.285714,0.357143,0.428571,0.071429,0
neg_243,0.285714,0.142857,0.214286,0.428571,0.071429,0.285714,0.214286,0.142857,0.285714,0.5,0.0,0.357143,0.071429,0.071429,0.214286,0.285714,0.0,0.214286,0.071429,0.285714,0.357143,0
neg_244,0.2,0.25,0.2,0.25,0.1,0.3,0.2,0.25,0.2,0.4,0.05,0.35,0.2,0.0,0.05,0.3,0.1,0.35,0.25,0.1,0.2,0
neg_245,0.285714,0.142857,0.142857,0.285714,0.285714,0.142857,0.142857,0.142857,0.285714,0.285714,0.285714,0.142857,0.285714,0.142857,0.285714,0.071429,0.428571,0.142857,0.357143,0.142857,0.071429,0
neg_246,0.071429,0.071429,0.357143,0.357143,0.071429,0.285714,0.357143,0.071429,0.071429,0.357143,0.071429,0.285714,0.0,0.0,0.0,0.642857,0.0,0.0,0.071429,0.357143,0.071429,0
neg_247,0.428571,0.214286,0.142857,0.285714,0.071429,0.071429,0.071429,0.285714,0.5,0.285714,0.071429,0.071429,0.0,0.0,0.214286,0.214286,0.142857,0.5,0.214286,0.142857,0.428571,0
neg_248,0.142857,0.142857,0.5,0.5,0.0,0.285714,0.428571,0.214286,0.071429,0.5,0.0,0.285714,0.0,0.0,0.142857,0.071429,0.071429,0.5,0.142857,0.5,0.142857,0
neg_249,0.285714,0.285714,0.214286,0.214286,0.285714,0.142857,0.214286,0.285714,0.285714,0.214286,0.285714,0.142857,0.0,0.0,0.571429,0.071429,0.214286,0.428571,0.357143,0.214286,0.214286,0
neg_250,0.142857,0.142857,0.285714,0.071429,0.214286,0.142857,0.214286,0.214286,0.071429,0.142857,0.0,0.357143,0.142857,0.0,0.142857,0.142857,0.142857,0.285714,0.142857,0.285714,0.142857,0
neg_251,0.285714,0.071429,0.428571,0.357143,0.357143,0.142857,0.357143,0.142857,0.357143,0.285714,0.285714,0.214286,0.214286,0.0,0.142857,0.285714,0.214286,0.071429,0.142857,0.5,0.214286,0
neg_252,0.428571,0.0,0.428571,0.285714,0.428571,0.142857,0.285714,0.0,0.428571,0.214286,0.357143,0.214286,0.285714,0.0,0.0,0.071429,0.357143,0.071429,0.357143,0.357143,0.071429,0
neg_253,0.071429,0.071429,0.5,0.5,0.071429,0.071429,0.5,0.071429,0.071429,0.571429,0.071429,0.071429,0.0,0.0,0.0,0.071429,0.142857,0.5,0.142857,0.214286,0.0,0
neg_254,0.357143,0.142857,0.357143,0.285714,0.214286,0.285714,0.357143,0.285714,0.214286,0.142857,0.214286,0.285714,0.0,0.0,0.357143,0.285714,0.285714,0.214286,0.071429,0.428571,0.428571,0
neg_255,0.071429,0.428571,0.071429,0.142857,0.0,0.214286,0.071429,0.428571,0.071429,0.142857,0.0,0.214286,0.071429,0.071429,0.214286,0.214286,0.071429,0.142857,0.5,0.0,0.0,0
neg_256,0.142857,0.285714,0.214286,0.071429,0.142857,0.357143,0.071429,0.428571,0.142857,0.071429,0.142857,0.357143,0.285714,0.0,0.142857,0.214286,0.285714,0.071429,0.357143,0.285714,0.071429,0
neg_257,0.315789,0.052632,0.105263,0.315789,0.105263,0.0,0.105263,0.052632,0.421053,0.368421,0.052632,0.052632,0.0,0.0,0.263158,0.105263,0.315789,0.0,0.157895,0.210526,0.210526,0
neg_258,0.142857,0.0,0.285714,0.285714,0.214286,0.0,0.285714,0.0,0.214286,0.357143,0.0,0.214286,0.0,0.0,0.142857,0.214286,0.357143,0.357143,0.0,0.642857,0.142857,0
neg_259,0.222222,0.277778,0.055556,0.277778,0.111111,0.111111,0.111111,0.333333,0.166667,0.277778,0.111111,0.111111,0.0,0.0,0.111111,0.277778,0.222222,0.055556,0.277778,0.055556,0.222222,0
neg_260,0.357143,0.071429,0.142857,0.214286,0.071429,0.285714,0.0,0.214286,0.142857,0.214286,0.071429,0.285714,0.0,0.0,0.142857,0.214286,0.071429,0.214286,0.142857,0.214286,0.285714,0
neg_261,0.357143,0.071429,0.142857,0.142857,0.214286,0.0,0.142857,0.214286,0.214286,0.142857,0.214286,0.0,0.214286,0.071429,0.071429,0.357143,0.285714,0.142857,0.214286,0.357143,0.214286,0
neg_262,0.285714,0.142857,0.214286,0.214286,0.214286,0.214286,0.142857,0.285714,0.285714,0.285714,0.142857,0.285714,0.142857,0.0,0.142857,0.142857,0.5,0.071429,0.285714,0.285714,0.142857,0
neg_263,0.071429,0.285714,0.357143,0.357143,0.071429,0.071429,0.357143,0.285714,0.071429,0.357143,0.071429,0.071429,0.0,0.0,0.214286,0.285714,0.214286,0.357143,0.285714,0.5,0.071429,0
neg_264,0.285714,0.214286,0.071429,0.142857,0.071429,0.214286,0.071429,0.357143,0.142857,0.142857,0.071429,0.214286,0.285714,0.0,0.285714,0.428571,0.071429,0.142857,0.285714,0.071429,0.214286,0
neg_265,0.071429,0.214286,0.357143,0.142857,0.285714,0.214286,0.357143,0.214286,0.071429,0.071429,0.214286,0.285714,0.142857,0.071429,0.071429,0.428571,0.142857,0.142857,0.214286,0.357143,0.071429,0
neg_266,0.263158,0.105263,0.052632,0.052632,0.210526,0.315789,0.157895,0.105263,0.157895,0.052632,0.210526,0.315789,0.105263,0.0,0.157895,0.210526,0.263158,0.105263,0.157895,0.210526,0.210526,0
neg_267,0.0,0.214286,0.5,0.5,0.0,0.214286,0.5,0.214286,0.0,0.357143,0.0,0.214286,0.214286,0.0,0.0,0.142857,0.071429,0.285714,0.214286,0.5,0.0,0
neg_268,0.428571,0.071429,0.214286,0.285714,0.214286,0.071429,0.142857,0.142857,0.357143,0.214286,0.142857,0.142857,0.285714,0.0,0.142857,0.214286,0.357143,0.071429,0.357143,0.285714,0.142857,0
neg_269,0.071429,0.142857,0.214286,0.142857,0.285714,0.357143,0.214286,0.142857,0.214286,0.142857,0.285714,0.357143,0.142857,0.0,0.0,0.5,0.142857,0.071429,0.214286,0.357143,0.0,0
neg_270,0.352941,0.058824,0.235294,0.352941,0.235294,0.235294,0.294118,0.117647,0.294118,0.352941,0.117647,0.352941,0.117647,0.0,0.117647,0.411765,0.294118,0.176471,0.117647,0.294118,0.294118,0
neg_271,0.071429,0.357143,0.214286,0.214286,0.071429,0.071429,0.214286,0.357143,0.071429,0.214286,0.071429,0.071429,0.142857,0.0,0.142857,0.428571,0.142857,0.142857,0.285714,0.142857,0.142857,0
neg_272,0.071429,0.285714,0.285714,0.214286,0.142857,0.214286,0.214286,0.357143,0.142857,0.285714,0.071429,0.285714,0.214286,0.0,0.142857,0.5,0.214286,0.071429,0.285714,0.357143,0.071429,0
neg_273,0.285714,0.142857,0.214286,0.214286,0.142857,0.214286,0.142857,0.214286,0.214286,0.214286,0.142857,0.214286,0.0,0.0,0.428571,0.214286,0.214286,0.142857,0.357143,0.142857,0.071429,0
neg_274,0.142857,0.214286,0.285714,0.285714,0.214286,0.071429,0.285714,0.214286,0.142857,0.285714,0.214286,0.071429,0.142857,0.0,0.071429,0.142857,0.428571,0.214286,0.214286,0.571429,0.142857,0
neg_275,0.142857,0.357143,0.214286,0.214286,0.142857,0.5,0.142857,0.428571,0.071429,0.142857,0.071429,0.571429,0.214286,0.0,0.0,0.357143,0.0,0.285714,0.357143,0.214286,0.142857,0
neg_276,0.142857,0.285714,0.0,0.142857,0.0,0.428571,0.0,0.285714,0.142857,0.142857,0.0,0.428571,0.428571,0.0,0.142857,0.0,0.142857,0.0,0.428571,0.0,0.0,0
neg_277,0.285714,0.071429,0.214286,0.357143,0.214286,0.071429,0.214286,0.071429,0.285714,0.357143,0.214286,0.071429,0.071429,0.071429,0.142857,0.142857,0.285714,0.214286,0.285714,0.285714,0.071429,0
neg_278,0.166667,0.055556,0.166667,0.166667,0.388889,0.055556,0.388889,0.055556,0.166667,0.388889,0.388889,0.055556,0.0,0.0,0.0,0.0,0.333333,0.333333,0.111111,0.222222,0.111111,0
neg_279,0.214286,0.428571,0.285714,0.142857,0.357143,0.357143,0.285714,0.428571,0.214286,0.214286,0.285714,0.428571,0.571429,0.0,0.0,0.071429,0.357143,0.214286,0.357143,0.214286,0.285714,0
neg_280,0.142857,0.0,0.428571,0.214286,0.214286,0.214286,0.285714,0.0,0.142857,0.285714,0.214286,0.214286,0.071429,0.071429,0.071429,0.214286,0.142857,0.214286,0.142857,0.214286,0.0,0
neg_281,0.4375,0.25,0.0,0.0625,0.125,0.1875,0.0,0.25,0.1875,0.0625,0.125,0.1875,0.0,0.0625,0.6875,0.125,0.375,0.125,0.4375,0.0,0.25,0
neg_282,0.105263,0.263158,0.263158,0.315789,0.263158,0.157895,0.157895,0.368421,0.105263,0.421053,0.105263,0.315789,0.0,0.0,0.210526,0.105263,0.263158,0.315789,0.315789,0.210526,0.052632,0
neg_283,0.285714,0.0,0.357143,0.285714,0.142857,0.357143,0.214286,0.214286,0.071429,0.214286,0.071429,0.428571,0.142857,0.142857,0.285714,0.142857,0.357143,0.071429,0.0,0.214286,0.285714,0
neg_284,0.142857,0.214286,0.214286,0.428571,0.214286,0.142857,0.214286,0.214286,0.142857,0.428571,0.214286,0.142857,0.285714,0.071429,0.214286,0.071429,0.571429,0.0,0.357143,0.214286,0.0,0
neg_285,0.142857,0.0,0.285714,0.357143,0.071429,0.071429,0.357143,0.071429,0.071429,0.357143,0.071429,0.071429,0.0,0.0,0.0,0.214286,0.5,0.071429,0.0,0.642857,0.142857,0
neg_286,0.285714,0.0,0.428571,0.285714,0.142857,0.0,0.357143,0.071429,0.214286,0.5,0.071429,0.071429,0.142857,0.0,0.142857,0.142857,0.214286,0.214286,0.0,0.428571,0.285714,0
neg_287,0.142857,0.285714,0.285714,0.142857,0.214286,0.428571,0.285714,0.357143,0.071429,0.142857,0.214286,0.428571,0.428571,0.0,0.142857,0.428571,0.285714,0.071429,0.285714,0.285714,0.142857,0
neg_288,0.214286,0.071429,0.357143,0.071429,0.285714,0.214286,0.214286,0.142857,0.142857,0.142857,0.142857,0.357143,0.142857,0.0,0.142857,0.428571,0.142857,0.071429,0.142857,0.428571,0.142857,0
neg_289,0.214286,0.5,0.214286,0.285714,0.0,0.142857,0.142857,0.571429,0.142857,0.142857,0.0,0.142857,0.142857,0.0,0.142857,0.428571,0.142857,0.285714,0.5,0.071429,0.214286,0
neg_290,0.357143,0.071429,0.214286,0.285714,0.285714,0.071429,0.285714,0.142857,0.285714,0.285714,0.285714,0.071429,0.285714,0.0,0.142857,0.214286,0.357143,0.214286,0.214286,0.214286,0.214286,0
neg_291,0.142857,0.357143,0.214286,0.5,0.0,0.285714,0.214286,0.357143,0.142857,0.428571,0.0,0.285714,0.142857,0.0,0.214286,0.357143,0.142857,0.071429,0.357143,0.214286,0.142857,0
neg_292,0.071429,0.142857,0.428571,0.571429,0.071429,0.142857,0.428571,0.142857,0.071429,0.5,0.0,0.214286,0.071429,0.0,0.142857,0.071429,0.571429,0.071429,0.142857,0.428571,0.071429,0
neg_293,0.235294,0.411765,0.058824,0.058824,0.176471,0.294118,0.0,0.529412,0.117647,0.058824,0.176471,0.294118,0.294118,0.0,0.117647,0.235294,0.176471,0.294118,0.529412,0.058824,0.117647,0
neg_294,0.285714,0.214286,0.214286,0.142857,0.142857,0.428571,0.071429,0.357143,0.142857,0.214286,0.071429,0.5,0.142857,0.0,0.071429,0.357143,0.142857,0.214286,0.285714,0.214286,0.214286,0
neg_295,0.105263,0.105263,0.105263,0.105263,0.157895,0.0,0.157895,0.105263,0.210526,0.157895,0.105263,0.052632,0.0,0.0,0.105263,0.052632,0.157895,0.105263,0.157895,0.368421,0.052632,0
neg_296,0.357143,0.142857,0.214286,0.285714,0.142857,0.214286,0.071429,0.285714,0.357143,0.214286,0.071429,0.285714,0.357143,0.0,0.0,0.285714,0.285714,0.0,0.357143,0.142857,0.142857,0
neg_297,0.142857,0.0,0.428571,0.214286,0.214286,0.142857,0.357143,0.071429,0.071429,0.214286,0.214286,0.142857,0.142857,0.0,0.0,0.142857,0.142857,0.285714,0.071429,0.357143,0.071429,0
neg_298,0.071429,0.214286,0.214286,0.142857,0.142857,0.142857,0.214286,0.214286,0.071429,0.0,0.0,0.285714,0.285714,0.0,0.0,0.357143,0.214286,0.071429,0.214286,0.214286,0.071429,0
neg_299,0.285714,0.0,0.357143,0.357143,0.285714,0.142857,0.357143,0.142857,0.285714,0.357143,0.285714,0.142857,0.0,0.0,0.285714,0.285714,0.214286,0.285714,0.142857,0.142857,0.142857,0
neg_300,0.214286,0.071429,0.285714,0.071429,0.285714,0.142857,0.142857,0.214286,0.071429,0.071429,0.285714,0.142857,0.142857,0.0,0.142857,0.142857,0.285714,0.214286,0.071429,0.357143,0.214286,0
neg_301,0.0,0.571429,0.0,0.071429,0.071429,0.357143,0.0,0.571429,0.0,0.071429,0.071429,0.357143,0.285714,0.142857,0.142857,0.428571,0.071429,0.071429,0.571429,0.0,0.0,0
