seq_id,PAAC_A,PAAC_C,PAAC_D,PAAC_E,PAAC_F,PAAC_G,PAAC_H,PAAC_I,PAAC_K,PAAC_L,PAAC_M,PAAC_N,PAAC_P,PAAC_Q,PAAC_R,PAAC_S,PAAC_T,PAAC_V,PAAC_W,PAAC_Y,PAAC_T1,PAAC_T2,PAAC_T3,label
neg_236,0.105835,0.0,0.0,0.105835,0.0,0.105835,0.0,0.052917,0.052917,0.158752,0.0,0.0,0.0,0.052917,0.0,0.0,0.052917,0.052917,0.0,0.052917,0.069569,0.075811,0.060858,0
neg_237,0.140924,0.0,0.0,0.09395,0.0,0.0,0.0,0.046975,0.140924,0.0,0.0,0.0,0.0,0.0,0.046975,0.046975,0.140924,0.0,0.046975,0.0,0.09011,0.103741,0.101528,0
neg_238,0.0,0.0,0.10134,0.15201,0.0,0.0,0.0,0.0,0.10134,0.15201,0.0,0.0,0.0,0.10134,0.05067,0.0,0.0,0.10134,0.0,0.0,0.087018,0.105001,0.047932,0
neg_239,0.046329,0.0,0.046329,0.0,0.0,0.0,0.0,0.0,0.092658,0.092658,0.0,0.092658,0.0,0.0,0.092658,0.092658,0.046329,0.046329,0.046329,0.0,0.111114,0.077445,0.116509,0
neg_240,0.042576,0.0,0.042576,0.042576,0.0,0.0,0.0,0.0,0.0,0.085152,0.042576,0.0,0.255455,0.255455,0.0,0.0,0.0,0.0,0.0,0.085152,0.050215,0.04202,0.056249,0
neg_241,0.0,0.0,0.0,0.095249,0.0,0.047625,0.0,0.0,0.0,0.190498,0.0,0.0,0.047625,0.047625,0.095249,0.047625,0.0,0.047625,0.0,0.095249,0.076091,0.114095,0.095445,0
neg_242,0.055819,0.0,0.0,0.055819,0.055819,0.055819,0.0,0.055819,0.0,0.111639,0.055819,0.111639,0.111639,0.055819,0.0,0.0,0.055819,0.055819,0.0,0.0,0.057066,0.053662,0.05198,0
neg_243,0.0,0.0,0.0,0.107022,0.107022,0.0,0.0,0.053511,0.053511,0.0,0.053511,0.053511,0.053511,0.0,0.0,0.053511,0.160534,0.053511,0.0,0.053511,0.049698,0.080578,0.067055,0
neg_244,0.0,0.073834,0.036917,0.0,0.0,0.036917,0.0,0.073834,0.036917,0.0,0.0,0.036917,0.0,0.073834,0.036917,0.184585,0.073834,0.036917,0.073834,0.0,0.081546,0.068793,0.074404,0
neg_245,0.097752,0.0,0.146628,0.0,0.0,0.048876,0.0,0.097752,0.097752,0.048876,0.0,0.048876,0.0,0.0,0.048876,0.048876,0.048876,0.0,0.0,0.0,0.078252,0.085652,0.102955,0
neg_246,0.17742,0.0,0.0,0.0,0.05914,0.0,0.0,0.11828,0.0,0.2957,0.05914,0.0,0.0,0.05914,0.0,0.0,0.05914,0.0,0.0,0.05914,0.03824,0.034816,0.039845,0
neg_247,0.0,0.0,0.11144,0.0,0.05572,0.0,0.05572,0.0,0.0,0.11144,0.0,0.22288,0.0,0.0,0.0,0.05572,0.16716,0.05572,0.0,0.0,0.052409,0.057511,0.05428,0
neg_248,0.0,0.0,0.05578,0.0,0.05578,0.05578,0.0,0.05578,0.0,0.0,0.05578,0.05578,0.05578,0.0,0.0,0.05578,0.11156,0.22312,0.0,0.05578,0.053906,0.056216,0.053177,0
neg_249,0.0,0.0,0.154454,0.051485,0.051485,0.205938,0.0,0.154454,0.0,0.0,0.102969,0.0,0.0,0.0,0.0,0.0,0.051485,0.0,0.0,0.0,0.089668,0.08459,0.053474,0
neg_250,0.0,0.0,0.0,0.049621,0.049621,0.0,0.049621,0.099241,0.0,0.0,0.0,0.049621,0.099241,0.0,0.049621,0.099241,0.0,0.099241,0.099241,0.0,0.065977,0.098651,0.091061,0
neg_251,0.106284,0.0,0.0,0.106284,0.0,0.053142,0.053142,0.0,0.106284,0.0,0.053142,0.0,0.106284,0.0,0.0,0.0,0.053142,0.159426,0.0,0.0,0.063876,0.074981,0.064014,0
neg_252,0.052612,0.0,0.0,0.0,0.052612,0.157835,0.0,0.052612,0.157835,0.0,0.0,0.0,0.052612,0.052612,0.0,0.0,0.052612,0.105223,0.0,0.052612,0.081933,0.081563,0.047328,0
neg_253,0.115998,0.057999,0.0,0.0,0.057999,0.231996,0.0,0.057999,0.0,0.0,0.0,0.057999,0.115998,0.0,0.0,0.0,0.057999,0.115998,0.0,0.0,0.044796,0.043484,0.041736,0
neg_254,0.051663,0.0,0.103327,0.051663,0.051663,0.0,0.0,0.0,0.0,0.051663,0.103327,0.051663,0.051663,0.0,0.0,0.051663,0.051663,0.051663,0.051663,0.051663,0.069919,0.080837,0.074295,0
neg_255,0.049559,0.0,0.0,0.099117,0.049559,0.0,0.0,0.099117,0.049559,0.099117,0.0,0.099117,0.0,0.049559,0.049559,0.0,0.0,0.099117,0.0,0.0,0.070761,0.099927,0.085933,0
neg_256,0.0,0.0,0.0,0.051725,0.0,0.103449,0.103449,0.051725,0.103449,0.051725,0.051725,0.051725,0.0,0.0,0.0,0.051725,0.0,0.103449,0.0,0.051725,0.076528,0.088086,0.059517,0
neg_257,0.043124,0.0,0.086249,0.043124,0.0,0.129373,0.043124,0.0,0.0,0.086249,0.0,0.043124,0.172497,0.043124,0.0,0.129373,0.043124,0.0,0.0,0.0,0.036025,0.055259,0.04623,0
neg_258,0.177589,0.0,0.0,0.059196,0.059196,0.0,0.059196,0.059196,0.0,0.0,0.0,0.0,0.177589,0.0,0.0,0.118393,0.177589,0.0,0.0,0.0,0.037776,0.036339,0.037939,0
neg_259,0.04383,0.0,0.04383,0.04383,0.0,0.0,0.0,0.0,0.0,0.087659,0.04383,0.0,0.0,0.262977,0.0,0.131489,0.04383,0.087659,0.0,0.04383,0.042552,0.066719,0.057967,0
neg_260,0.0,0.0,0.054788,0.0,0.054788,0.054788,0.054788,0.0,0.0,0.164363,0.0,0.109575,0.0,0.054788,0.0,0.109575,0.0,0.054788,0.0,0.109575,0.045867,0.065247,0.067071,0
neg_261,0.166376,0.0,0.055459,0.0,0.055459,0.0,0.0,0.0,0.110917,0.0,0.0,0.055459,0.110917,0.0,0.0,0.0,0.166376,0.055459,0.0,0.055459,0.061695,0.06373,0.042696,0
neg_262,0.159824,0.0,0.053275,0.0,0.0,0.0,0.159824,0.053275,0.053275,0.053275,0.053275,0.053275,0.053275,0.0,0.0,0.053275,0.0,0.0,0.0,0.053275,0.068424,0.074398,0.058057,0
neg_263,0.056219,0.0,0.056219,0.056219,0.056219,0.0,0.0,0.112437,0.0,0.112437,0.0,0.056219,0.0,0.0,0.0,0.168656,0.168656,0.0,0.0,0.0,0.067975,0.037928,0.050816,0
neg_264,0.05081,0.0,0.05081,0.05081,0.0,0.0,0.0,0.0,0.152431,0.05081,0.0,0.05081,0.0,0.101621,0.0,0.0,0.05081,0.101621,0.0,0.101621,0.07579,0.090111,0.071944,0
neg_265,0.0,0.0,0.0,0.05506,0.05506,0.05506,0.0,0.0,0.11012,0.05506,0.05506,0.0,0.05506,0.165179,0.0,0.0,0.11012,0.05506,0.0,0.05506,0.052303,0.063163,0.058638,0
neg_266,0.039688,0.0,0.158754,0.0,0.079377,0.039688,0.119065,0.0,0.039688,0.119065,0.039688,0.039688,0.0,0.0,0.0,0.039688,0.0,0.039688,0.0,0.039688,0.056275,0.068906,0.081051,0
neg_267,0.0,0.0,0.0,0.0,0.056623,0.0,0.0,0.113246,0.113246,0.113246,0.0,0.0,0.169868,0.0,0.0,0.056623,0.113246,0.113246,0.0,0.0,0.062559,0.050744,0.037356,0
neg_268,0.092471,0.0,0.0,0.046235,0.0,0.138706,0.046235,0.0,0.0,0.0,0.0,0.046235,0.046235,0.0,0.138706,0.046235,0.0,0.092471,0.0,0.0,0.087173,0.113781,0.105515,0
neg_269,0.051785,0.0,0.0,0.0,0.155354,0.051785,0.051785,0.0,0.0,0.155354,0.103569,0.051785,0.0,0.0,0.051785,0.0,0.051785,0.051785,0.0,0.0,0.078227,0.060508,0.084496,0
neg_270,0.045355,0.0,0.0,0.045355,0.045355,0.045355,0.0,0.0,0.045355,0.090711,0.0,0.045355,0.045355,0.136066,0.0,0.090711,0.045355,0.045355,0.0,0.090711,0.05855,0.060534,0.064519,0
neg_271,0.051269,0.0,0.051269,0.0,0.0,0.0,0.0,0.051269,0.0,0.051269,0.051269,0.0,0.0,0.102538,0.051269,0.102538,0.0,0.205076,0.0,0.051269,0.072798,0.083752,0.074415,0
neg_272,0.155426,0.0,0.0,0.051809,0.0,0.051809,0.051809,0.103617,0.051809,0.051809,0.0,0.0,0.051809,0.0,0.051809,0.0,0.051809,0.103617,0.0,0.0,0.077818,0.076314,0.068737,0
neg_273,0.0,0.0,0.050184,0.100368,0.150552,0.200735,0.050184,0.100368,0.0,0.0,0.0,0.0,0.0,0.050184,0.0,0.050184,0.0,0.0,0.0,0.0,0.073136,0.093224,0.080882,0
neg_274,0.168502,0.0,0.056167,0.0,0.0,0.0,0.0,0.168502,0.056167,0.0,0.056167,0.0,0.112335,0.056167,0.0,0.168502,0.0,0.0,0.0,0.0,0.064026,0.049679,0.043785,0
neg_275,0.0,0.049769,0.0,0.0,0.049769,0.0,0.0,0.049769,0.0,0.0,0.099539,0.099539,0.0,0.0,0.099539,0.049769,0.049769,0.149308,0.0,0.049769,0.095414,0.090657,0.06739,0
neg_276,0.046504,0.0,0.0,0.046504,0.0,0.0,0.0,0.0,0.093008,0.186017,0.0,0.046504,0.0,0.093008,0.186017,0.0,0.0,0.0,0.0,0.0,0.078672,0.113145,0.110621,0
neg_277,0.053922,0.053922,0.053922,0.053922,0.0,0.161767,0.0,0.0,0.0,0.053922,0.053922,0.053922,0.053922,0.0,0.053922,0.053922,0.053922,0.053922,0.0,0.0,0.066239,0.072215,0.052709,0
neg_278,0.0,0.0,0.0,0.0,0.0,0.135768,0.0,0.0,0.0,0.0,0.135768,0.045256,0.090512,0.090512,0.0,0.181024,0.090512,0.0,0.0,0.090512,0.057608,0.03569,0.046836,0
neg_279,0.0,0.0,0.0,0.0,0.047765,0.047765,0.0,0.0,0.09553,0.09553,0.047765,0.047765,0.047765,0.0,0.09553,0.143295,0.0,0.047765,0.0,0.0,0.119486,0.056667,0.107372,0
neg_280,0.04936,0.04936,0.0,0.04936,0.098721,0.098721,0.0,0.0,0.0,0.098721,0.0,0.0,0.04936,0.0,0.04936,0.0,0.04936,0.04936,0.0,0.098721,0.060578,0.100037,0.098982,0
neg_281,0.096153,0.0,0.096153,0.28846,0.0,0.0,0.096153,0.0,0.048077,0.0,0.0,0.096153,0.0,0.0,0.0,0.0,0.0,0.096153,0.0,0.0,0.064217,0.047812,0.070668,0
neg_282,0.0,0.041074,0.082148,0.0,0.082148,0.082148,0.041074,0.0,0.0,0.123222,0.0,0.082148,0.082148,0.082148,0.0,0.0,0.041074,0.041074,0.0,0.041074,0.0695,0.05162,0.057401,0
neg_283,0.0,0.053656,0.053656,0.107312,0.0,0.053656,0.053656,0.0,0.107312,0.160968,0.0,0.0,0.053656,0.053656,0.0,0.0,0.0,0.0,0.0,0.107312,0.049906,0.080978,0.064275,0
neg_284,0.049998,0.0,0.099996,0.049998,0.0,0.0,0.0,0.049998,0.049998,0.149994,0.0,0.049998,0.0,0.049998,0.099996,0.049998,0.049998,0.0,0.0,0.0,0.083992,0.065909,0.100128,0
neg_285,0.11786,0.0,0.0,0.0,0.0,0.11786,0.0,0.0,0.0,0.11786,0.0,0.0,0.235721,0.05893,0.0,0.11786,0.05893,0.0,0.0,0.05893,0.035999,0.035139,0.04491,0
neg_286,0.109166,0.0,0.054583,0.0,0.054583,0.054583,0.109166,0.054583,0.054583,0.054583,0.0,0.0,0.109166,0.0,0.0,0.054583,0.054583,0.054583,0.0,0.0,0.045211,0.071994,0.064053,0
neg_287,0.050071,0.0,0.0,0.050071,0.100142,0.0,0.050071,0.050071,0.150213,0.0,0.0,0.050071,0.0,0.0,0.0,0.100142,0.050071,0.050071,0.0,0.050071,0.081715,0.069303,0.097918,0
neg_288,0.095492,0.0,0.0,0.047746,0.047746,0.0,0.047746,0.047746,0.0,0.047746,0.0,0.0,0.095492,0.0,0.095492,0.0,0.0,0.0,0.0,0.190983,0.071042,0.103366,0.109405,0
neg_289,0.049957,0.0,0.0,0.049957,0.0,0.0,0.0,0.149872,0.049957,0.0,0.0,0.099915,0.049957,0.049957,0.099915,0.0,0.0,0.099915,0.0,0.049957,0.083387,0.063257,0.103996,0
neg_290,0.048426,0.0,0.048426,0.048426,0.048426,0.048426,0.0,0.0,0.048426,0.048426,0.0,0.048426,0.0,0.0,0.048426,0.145278,0.0,0.096852,0.0,0.048426,0.078298,0.104271,0.091042,0
neg_291,0.0,0.05574,0.05574,0.05574,0.05574,0.0,0.0,0.0,0.05574,0.167219,0.0,0.11148,0.05574,0.11148,0.0,0.0,0.11148,0.0,0.0,0.0,0.062491,0.047428,0.053984,0
neg_292,0.054264,0.0,0.054264,0.054264,0.054264,0.0,0.0,0.054264,0.054264,0.162791,0.0,0.0,0.054264,0.054264,0.0,0.217054,0.0,0.0,0.0,0.0,0.047078,0.067604,0.071364,0
neg_293,0.041844,0.0,0.083687,0.0,0.0,0.0,0.0,0.083687,0.125531,0.125531,0.0,0.167374,0.0,0.0,0.0,0.0,0.0,0.041844,0.0,0.083687,0.088075,0.080018,0.078724,0
neg_294,0.106084,0.053042,0.053042,0.0,0.053042,0.0,0.053042,0.053042,0.053042,0.053042,0.0,0.053042,0.0,0.053042,0.0,0.053042,0.053042,0.053042,0.0,0.053042,0.05959,0.075189,0.069593,0
neg_295,0.0,0.0,0.172592,0.0,0.0,0.172592,0.043148,0.0,0.0,0.043148,0.0,0.0,0.086296,0.043148,0.0,0.172592,0.0,0.043148,0.0,0.086296,0.040969,0.041791,0.054281,0
neg_296,0.102128,0.0,0.0,0.0,0.0,0.0,0.051064,0.0,0.204257,0.153192,0.0,0.051064,0.051064,0.051064,0.0,0.0,0.0,0.051064,0.051064,0.0,0.072552,0.079709,0.081776,0
neg_297,0.0,0.0,0.0,0.0,0.101258,0.101258,0.0,0.0,0.050629,0.050629,0.0,0.0,0.0,0.050629,0.0,0.151887,0.050629,0.101258,0.050629,0.050629,0.068456,0.076499,0.095608,0
neg_298,0.0,0.0,0.0,0.0,0.044824,0.0,0.0,0.089648,0.044824,0.179296,0.0,0.0,0.089648,0.044824,0.134472,0.0,0.0,0.044824,0.0,0.0,0.060331,0.123386,0.143923,0
neg_299,0.053323,0.0,0.0,0.106647,0.053323,0.213294,0.053323,0.053323,0.0,0.053323,0.0,0.0,0.0,0.0,0.0,0.053323,0.106647,0.0,0.0,0.053323,0.07397,0.072541,0.053637,0
neg_300,0.0,0.0,0.052631,0.0,0.052631,0.052631,0.210524,0.0,0.0,0.052631,0.0,0.052631,0.0,0.052631,0.052631,0.052631,0.052631,0.105262,0.0,0.0,0.054557,0.06551,0.090469,0
neg_301,0.0,0.0,0.046951,0.046951,0.0,0.0,0.0,0.187804,0.046951,0.140853,0.0,0.0,0.0,0.140853,0.093902,0.0,0.0,0.0,0.0,0.0,0.099685,0.102893,0.093157,0
neg_302,0.051476,0.0,0.102952,0.0,0.0,0.051476,0.0,0.0,0.0,0.051476,0.051476,0.051476,0.051476,0.051476,0.0,0.102952,0.0,0.154428,0.051476,0.0,0.071046,0.077094,0.079718,0
neg_303,0.199971,0.049993,0.0,0.099985,0.0,0.0,0.0,0.049993,0.0,0.0,0.0,0.0,0.0,0.099985,0.099985,0.099985,0.0,0.049993,0.0,0.0,0.073978,0.086929,0.089203,0
neg_304,0.098271,0.0,0.0,0.0,0.0,0.196542,0.0,0.147406,0.147406,0.0,0.0,0.0,0.0,0.0,0.049135,0.0,0.049135,0.049135,0.0,0.0,0.089624,0.079434,0.093911,0
neg_305,0.0,0.0,0.0,0.0,0.0,0.103367,0.0,0.103367,0.051683,0.051683,0.0,0.103367,0.051683,0.103367,0.051683,0.051683,0.051683,0.051683,0.0,0.0,0.066822,0.07324,0.084688,0
neg_306,0.0,0.050229,0.100459,0.050229,0.100459,0.050229,0.0,0.200918,0.050229,0.050229,0.0,0.050229,0.0,0.050229,0.0,0.0,0.0,0.0,0.0,0.0,0.075047,0.090137,0.081376,0
neg_307,0.04953,0.0,0.04953,0.0,0.04953,0.04953,0.0,0.0,0.0,0.04953,0.0,0.04953,0.04953,0.0,0.04953,0.04953,0.04953,0.148589,0.0,0.099059,0.072159,0.102905,0.081993,0
neg_308,0.093224,0.0,0.046612,0.046612,0.139837,0.046612,0.0,0.046612,0.0,0.093224,0.0,0.093224,0.046612,0.0,0.0,0.0,0.0,0.093224,0.0,0.046612,0.057708,0.080302,0.069583,0
neg_309,0.09756,0.0,0.0,0.0,0.0,0.04878,0.0,0.04878,0.0,0.146341,0.04878,0.04878,0.0,0.0,0.09756,0.0,0.146341,0.0,0.0,0.04878,0.069299,0.097526,0.101472,0
neg_310,0.0,0.0,0.0,0.047766,0.047766,0.143297,0.047766,0.095531,0.047766,0.143297,0.0,0.0,0.0,0.0,0.047766,0.095531,0.0,0.0,0.0,0.0,0.089761,0.089327,0.104427,0
neg_311,0.112369,0.0,0.0,0.056184,0.0,0.056184,0.0,0.0,0.056184,0.112369,0.0,0.0,0.056184,0.056184,0.0,0.056184,0.112369,0.168553,0.0,0.0,0.0553,0.054308,0.047626,0
neg_312,0.0,0.0,0.0,0.103064,0.0,0.103064,0.0,0.0,0.103064,0.051532,0.051532,0.051532,0.103064,0.051532,0.0,0.0,0.0,0.103064,0.0,0.051532,0.089218,0.047896,0.089908,0
neg_313,0.04909,0.0,0.098181,0.04909,0.0,0.04909,0.0,0.0,0.04909,0.04909,0.04909,0.0,0.0,0.04909,0.147271,0.0,0.04909,0.098181,0.0,0.0,0.086563,0.097348,0.079734,0
neg_314,0.0,0.0,0.099868,0.099868,0.0,0.099868,0.0,0.049934,0.0,0.0,0.0,0.049934,0.049934,0.049934,0.0,0.099868,0.0,0.049934,0.049934,0.049934,0.063114,0.085589,0.102288,0
neg_315,0.055541,0.0,0.0,0.0,0.055541,0.055541,0.055541,0.111081,0.0,0.0,0.0,0.111081,0.111081,0.0,0.0,0.166622,0.0,0.055541,0.055541,0.0,0.047653,0.05386,0.065379,0
neg_316,0.0,0.0,0.0,0.0,0.098494,0.049247,0.049247,0.049247,0.147742,0.049247,0.049247,0.049247,0.0,0.0,0.049247,0.049247,0.0,0.098494,0.0,0.0,0.103066,0.055205,0.103022,0
neg_317,0.10485,0.0,0.052425,0.0,0.0,0.0,0.0,0.052425,0.052425,0.10485,0.0,0.052425,0.10485,0.10485,0.0,0.0,0.0,0.10485,0.052425,0.0,0.071552,0.071359,0.070714,0
neg_318,0.05984,0.0,0.0,0.11968,0.05984,0.0,0.0,0.0,0.05984,0.11968,0.0,0.0,0.05984,0.0,0.0,0.179519,0.11968,0.11968,0.0,0.0,0.030078,0.033859,0.038466,0
neg_319,0.098599,0.0,0.049299,0.049299,0.0,0.0,0.0,0.098599,0.049299,0.098599,0.0,0.0,0.0,0.049299,0.147898,0.049299,0.0,0.049299,0.0,0.0,0.095551,0.08916,0.075799,0
neg_320,0.055143,0.055143,0.055143,0.0,0.110285,0.055143,0.0,0.110285,0.0,0.165428,0.0,0.0,0.0,0.0,0.0,0.055143,0.055143,0.055143,0.055143,0.0,0.055904,0.052399,0.064558,0
neg_321,0.128127,0.085418,0.042709,0.042709,0.0,0.042709,0.042709,0.085418,0.0,0.0,0.0,0.0,0.042709,0.042709,0.042709,0.042709,0.128127,0.085418,0.0,0.0,0.0502,0.038799,0.056823,0
neg_322,0.051914,0.0,0.0,0.0,0.051914,0.103829,0.0,0.103829,0.051914,0.0,0.0,0.155743,0.0,0.103829,0.0,0.0,0.103829,0.0,0.0,0.051914,0.066894,0.085085,0.069306,0
neg_323,0.038225,0.114674,0.038225,0.076449,0.0,0.0,0.0,0.038225,0.0,0.038225,0.038225,0.0,0.038225,0.229347,0.076449,0.038225,0.0,0.0,0.038225,0.0,0.066509,0.069712,0.061063,0
neg_324,0.0,0.0,0.0,0.0,0.0,0.050526,0.0,0.050526,0.050526,0.202105,0.0,0.050526,0.101052,0.0,0.050526,0.101052,0.0,0.101052,0.0,0.0,0.063679,0.090003,0.088424,0
neg_325,0.15118,0.0,0.100787,0.0,0.0,0.050393,0.0,0.050393,0.050393,0.050393,0.0,0.0,0.050393,0.0,0.050393,0.050393,0.0,0.15118,0.0,0.0,0.074154,0.08723,0.082714,0
neg_326,0.099849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049925,0.0,0.0,0.099849,0.099849,0.049925,0.099849,0.049925,0.0,0.049925,0.0,0.149774,0.0888,0.086189,0.076141,0
neg_327,0.054255,0.0,0.054255,0.162766,0.0,0.054255,0.0,0.054255,0.054255,0.054255,0.054255,0.108511,0.108511,0.0,0.0,0.0,0.0,0.054255,0.0,0.0,0.060569,0.076561,0.049041,0
neg_328,0.053156,0.0,0.0,0.053156,0.0,0.0,0.0,0.0,0.159468,0.159468,0.0,0.053156,0.0,0.0,0.0,0.159468,0.053156,0.053156,0.053156,0.0,0.05616,0.075681,0.070819,0
neg_329,0.0,0.0,0.0,0.087902,0.087902,0.043951,0.0,0.0,0.087902,0.087902,0.0,0.0,0.0,0.043951,0.087902,0.087902,0.0,0.0,0.043951,0.0,0.083819,0.119314,0.137599,0
neg_330,0.097856,0.0,0.048928,0.048928,0.048928,0.048928,0.0,0.048928,0.048928,0.097856,0.0,0.0,0.048928,0.048928,0.048928,0.0,0.0,0.097856,0.0,0.0,0.083842,0.097708,0.08453,0
neg_331,0.115664,0.0,0.115664,0.115664,0.0,0.0,0.057832,0.115664,0.0,0.0,0.0,0.057832,0.057832,0.0,0.0,0.0,0.057832,0.173495,0.0,0.0,0.027297,0.047218,0.058008,0
neg_332,0.0,0.0,0.099857,0.049928,0.049928,0.0,0.0,0.099857,0.0,0.049928,0.0,0.0,0.049928,0.049928,0.049928,0.049928,0.0,0.099857,0.049928,0.049928,0.07448,0.075768,0.100826,0
neg_333,0.0,0.0,0.049105,0.0,0.09821,0.049105,0.049105,0.049105,0.049105,0.09821,0.0,0.0,0.09821,0.0,0.0,0.049105,0.049105,0.0,0.09821,0.0,0.079289,0.107298,0.076841,0
neg_334,0.050464,0.0,0.100928,0.0,0.050464,0.050464,0.050464,0.100928,0.100928,0.050464,0.0,0.0,0.050464,0.0,0.0,0.0,0.0,0.100928,0.050464,0.0,0.107141,0.050566,0.085336,0
neg_335,0.098904,0.0,0.0,0.0,0.049452,0.0,0.0,0.0,0.148356,0.0,0.0,0.098904,0.049452,0.0,0.0,0.0,0.0,0.148356,0.0,0.148356,0.07267,0.092041,0.09351,0
neg_336,0.0,0.051705,0.0,0.0,0.0,0.051705,0.051705,0.103409,0.103409,0.103409,0.0,0.155114,0.0,0.0,0.0,0.0,0.051705,0.051705,0.051705,0.0,0.102988,0.047832,0.073613,0
neg_337,0.0,0.0,0.0,0.0,0.055269,0.055269,0.0,0.055269,0.055269,0.110538,0.0,0.0,0.110538,0.165808,0.0,0.0,0.0,0.055269,0.0,0.165808,0.063999,0.067942,0.039022,0
neg_338,0.0,0.0,0.046563,0.093125,0.046563,0.046563,0.046563,0.046563,0.0,0.046563,0.046563,0.0,0.0,0.046563,0.093125,0.0,0.0,0.046563,0.0,0.093125,0.09745,0.105808,0.098303,0
neg_339,0.051731,0.0,0.0,0.0,0.103463,0.155194,0.0,0.0,0.0,0.155194,0.051731,0.0,0.0,0.051731,0.051731,0.051731,0.103463,0.0,0.0,0.0,0.065094,0.08276,0.076176,0
neg_340,0.0,0.0,0.0,0.024099,0.0,0.048197,0.024099,0.072296,0.144592,0.096395,0.024099,0.024099,0.024099,0.120494,0.072296,0.072296,0.0,0.024099,0.0,0.0,0.085549,0.058041,0.08525,0
neg_341,0.156957,0.0,0.052319,0.052319,0.0,0.0,0.052319,0.0,0.104638,0.052319,0.0,0.0,0.052319,0.0,0.0,0.0,0.052319,0.156957,0.0,0.052319,0.076325,0.075115,0.063774,0
neg_342,0.095136,0.0,0.047568,0.095136,0.0,0.047568,0.0,0.047568,0.095136,0.0,0.047568,0.0,0.0,0.0,0.095136,0.047568,0.0,0.047568,0.0,0.047568,0.100241,0.074258,0.111978,0
neg_343,0.0,0.0,0.102712,0.0,0.102712,0.051356,0.051356,0.0,0.102712,0.051356,0.0,0.0,0.154068,0.0,0.0,0.051356,0.0,0.051356,0.0,0.051356,0.058483,0.07166,0.099518,0
neg_344,0.05557,0.0,0.0,0.05557,0.05557,0.0,0.05557,0.0,0.0,0.166709,0.0,0.05557,0.05557,0.05557,0.0,0.111139,0.05557,0.05557,0.0,0.05557,0.053574,0.056167,0.056714,0
neg_345,0.159155,0.0,0.0,0.159155,0.0,0.0,0.053052,0.0,0.106104,0.053052,0.0,0.0,0.053052,0.0,0.0,0.0,0.053052,0.159155,0.0,0.0,0.081716,0.069565,0.052943,0
neg_346,0.0,0.0,0.053433,0.106866,0.0,0.213732,0.0,0.0,0.106866,0.053433,0.0,0.106866,0.0,0.0,0.0,0.053433,0.106866,0.0,0.0,0.0,0.070924,0.085432,0.04215,0
neg_347,0.100946,0.0,0.050473,0.100946,0.050473,0.0,0.0,0.050473,0.100946,0.100946,0.0,0.0,0.050473,0.0,0.0,0.100946,0.0,0.0,0.0,0.050473,0.090385,0.080081,0.072437,0
neg_348,0.0,0.0,0.0,0.052496,0.157488,0.052496,0.0,0.0,0.0,0.0,0.0,0.104992,0.052496,0.052496,0.0,0.052496,0.104992,0.052496,0.0,0.104992,0.070757,0.07567,0.066132,0
neg_349,0.050706,0.0,0.0,0.050706,0.050706,0.0,0.0,0.0,0.050706,0.152117,0.050706,0.050706,0.0,0.101412,0.050706,0.101412,0.050706,0.0,0.0,0.0,0.070817,0.091706,0.076889,0
neg_350,0.0,0.0,0.152638,0.0,0.0,0.101759,0.0,0.050879,0.101759,0.050879,0.0,0.050879,0.0,0.0,0.0,0.0,0.050879,0.152638,0.0,0.050879,0.105916,0.081511,0.049381,0
neg_351,0.0,0.0,0.056109,0.112218,0.056109,0.0,0.0,0.0,0.0,0.112218,0.0,0.0,0.056109,0.056109,0.0,0.112218,0.168326,0.112218,0.0,0.0,0.061516,0.049812,0.047041,0
neg_352,0.095772,0.0,0.0,0.0,0.047886,0.143658,0.047886,0.0,0.0,0.095772,0.047886,0.0,0.047886,0.0,0.095772,0.047886,0.0,0.047886,0.0,0.0,0.10851,0.094958,0.07824,0
neg_353,0.05315,0.0,0.0,0.0,0.05315,0.05315,0.0,0.05315,0.05315,0.1063,0.0,0.0,0.05315,0.05315,0.0,0.05315,0.0,0.2126,0.05315,0.0,0.083392,0.051581,0.067776,0
neg_354,0.114876,0.057438,0.0,0.0,0.057438,0.057438,0.0,0.0,0.057438,0.172314,0.057438,0.0,0.114876,0.0,0.0,0.0,0.114876,0.0,0.0,0.057438,0.056394,0.038124,0.043913,0
neg_355,0.0,0.0,0.0,0.0,0.054788,0.054788,0.054788,0.0,0.0,0.109576,0.109576,0.0,0.109576,0.164364,0.054788,0.054788,0.054788,0.0,0.0,0.0,0.065594,0.057595,0.054992,0
neg_356,0.0,0.0,0.044008,0.17603,0.0,0.0,0.132023,0.0,0.132023,0.0,0.0,0.17603,0.132023,0.0,0.044008,0.0,0.044008,0.0,0.0,0.0,0.040903,0.048274,0.030673,0
neg_357,0.0,0.052379,0.0,0.0,0.052379,0.052379,0.0,0.0,0.052379,0.157136,0.052379,0.052379,0.052379,0.0,0.052379,0.0,0.104757,0.052379,0.0,0.052379,0.066759,0.071705,0.075858,0
neg_358,0.051277,0.0,0.0,0.051277,0.0,0.0,0.0,0.051277,0.153831,0.0,0.0,0.102554,0.102554,0.0,0.0,0.051277,0.051277,0.051277,0.051277,0.051277,0.087444,0.065497,0.077903,0
